Class,Age,Sex,Survived,id,Port,AgeInNumbers,clusterID,nodeWidth,nodeHeight,YOffset,XOffset
Crew,Adult,Male,No,1671,Southhampton,32,154,4.238095238,4.238095238,-10.5952381,-52.97619048
Crew,Adult,Male,No,1672,Southhampton,43,155,4.238095238,4.238095238,-6.357142857,-52.97619048
Crew,Adult,Male,No,1673,Queenstown,17,563,4.238095238,4.238095238,6.357142857,61.45238095
Crew,Adult,Male,No,1674,Queenstown,27,572,4.238095238,4.238095238,-19.07142857,65.69047619
Crew,Adult,Male,No,1675,Queenstown,16,580,4.238095238,4.238095238,14.83333333,65.69047619
Crew,Adult,Male,No,1676,Southhampton,39,156,4.238095238,4.238095238,-2.119047619,-52.97619048
Crew,Adult,Male,No,1677,Southhampton,28,157,4.238095238,4.238095238,2.119047619,-52.97619048
Crew,Adult,Male,No,1678,Southhampton,19,158,4.238095238,4.238095238,6.357142857,-52.97619048
Crew,Adult,Male,No,1679,Southhampton,44,159,4.238095238,4.238095238,10.5952381,-52.97619048
Crew,Adult,Male,No,1680,Southhampton,25,160,4.238095238,4.238095238,14.83333333,-52.97619048
Crew,Adult,Male,No,1681,Queenstown,18,657,4.238095238,4.238095238,23.30952381,86.88095238
Crew,Adult,Male,No,1682,Belfast,65,64,4.238095238,4.238095238,-10.5952381,-78.4047619
Crew,Adult,Male,No,1683,Southhampton,34,162,4.238095238,4.238095238,23.30952381,-52.97619048
Crew,Adult,Male,No,1684,Queenstown,17,521,4.238095238,4.238095238,19.07142857,48.73809524
Crew,Adult,Male,No,1685,Queenstown,16,529,4.238095238,4.238095238,-10.5952381,52.97619048
Crew,Adult,Male,No,1686,Queenstown,23,531,4.238095238,4.238095238,-2.119047619,52.97619048
Crew,Adult,Male,No,1687,Queenstown,26,544,4.238095238,4.238095238,-10.5952381,57.21428571
Crew,Adult,Male,No,1688,Southhampton,34,163,4.238095238,4.238095238,27.54761905,-52.97619048
Crew,Adult,Male,No,1689,Belfast,59,62,4.238095238,4.238095238,-19.07142857,-78.4047619
Crew,Adult,Male,No,1690,Cherbourg,50,135,4.238095238,4.238095238,-27.54761905,-57.21428571
Crew,Adult,Male,No,1691,Queenstown,22,568,4.238095238,4.238095238,27.54761905,61.45238095
Crew,Adult,Male,No,1692,Belfast,58,61,4.238095238,4.238095238,-23.30952381,-78.4047619
Crew,Adult,Male,No,1693,Southhampton,36,167,4.238095238,4.238095238,-19.07142857,-48.73809524
Crew,Adult,Male,No,1694,Queenstown,24,582,4.238095238,4.238095238,23.30952381,65.69047619
Crew,Adult,Male,No,1695,Southhampton,34,168,4.238095238,4.238095238,-14.83333333,-48.73809524
Crew,Adult,Male,No,1696,Queenstown,20,611,4.238095238,4.238095238,19.07142857,74.16666667
Crew,Adult,Male,No,1697,Queenstown,15,613,4.238095238,4.238095238,27.54761905,74.16666667
Crew,Adult,Male,No,1698,Southhampton,46,169,4.238095238,4.238095238,-10.5952381,-48.73809524
Crew,Adult,Male,No,1699,Southhampton,29,170,4.238095238,4.238095238,-6.357142857,-48.73809524
Crew,Adult,Male,No,1700,Southhampton,24,171,4.238095238,4.238095238,-2.119047619,-48.73809524
Crew,Adult,Male,No,1701,Belfast,46,60,4.238095238,4.238095238,-27.54761905,-78.4047619
Crew,Adult,Male,No,1702,Belfast,41,59,4.238095238,4.238095238,31.78571429,-82.64285714
Crew,Adult,Male,No,1703,Cherbourg,53,129,4.238095238,4.238095238,10.5952381,-61.45238095
Crew,Adult,Male,No,1704,Queenstown,17,663,4.238095238,4.238095238,-14.83333333,91.11904762
Crew,Adult,Male,No,1705,Southhampton,30,174,4.238095238,4.238095238,10.5952381,-48.73809524
Crew,Adult,Male,No,1706,Queenstown,26,481,4.238095238,4.238095238,-23.30952381,40.26190476
Crew,Adult,Male,No,1707,Southhampton,43,175,4.238095238,4.238095238,14.83333333,-48.73809524
Crew,Adult,Male,No,1708,Southhampton,37,176,4.238095238,4.238095238,19.07142857,-48.73809524
Crew,Adult,Male,No,1709,Southhampton,39,177,4.238095238,4.238095238,23.30952381,-48.73809524
Crew,Adult,Male,No,1710,Belfast,52,57,4.238095238,4.238095238,23.30952381,-82.64285714
Crew,Adult,Male,No,1711,Queenstown,28,538,4.238095238,4.238095238,27.54761905,52.97619048
Crew,Adult,Male,No,1712,Southhampton,32,179,4.238095238,4.238095238,31.78571429,-48.73809524
Crew,Adult,Male,No,1713,Southhampton,45,180,4.238095238,4.238095238,-27.54761905,-44.5
Crew,Adult,Male,No,1714,Queenstown,26,549,4.238095238,4.238095238,10.5952381,57.21428571
Crew,Adult,Male,No,1715,Southhampton,35,181,4.238095238,4.238095238,-23.30952381,-44.5
Crew,Adult,Male,No,1716,Cherbourg,42,127,4.238095238,4.238095238,2.119047619,-61.45238095
Crew,Adult,Male,No,1717,Southhampton,30,183,4.238095238,4.238095238,-14.83333333,-44.5
Crew,Adult,Male,No,1718,Southhampton,25,184,4.238095238,4.238095238,-10.5952381,-44.5
Crew,Adult,Male,No,1719,Queenstown,23,573,4.238095238,4.238095238,-14.83333333,65.69047619
Crew,Adult,Male,No,1720,Belfast,53,56,4.238095238,4.238095238,19.07142857,-82.64285714
Crew,Adult,Male,No,1721,Southhampton,28,186,4.238095238,4.238095238,-2.119047619,-44.5
Crew,Adult,Male,No,1722,Cherbourg,56,125,4.238095238,4.238095238,-6.357142857,-61.45238095
Crew,Adult,Male,No,1723,Belfast,53,55,4.238095238,4.238095238,14.83333333,-82.64285714
Crew,Adult,Male,No,1724,Southhampton,41,188,4.238095238,4.238095238,6.357142857,-44.5
Crew,Adult,Male,No,1725,Belfast,37,53,4.238095238,4.238095238,6.357142857,-82.64285714
Crew,Adult,Male,No,1726,Southhampton,32,190,4.238095238,4.238095238,14.83333333,-44.5
Crew,Adult,Male,No,1727,Southhampton,36,191,4.238095238,4.238095238,19.07142857,-44.5
Crew,Adult,Male,No,1728,Queenstown,20,623,4.238095238,4.238095238,6.357142857,78.4047619
Crew,Adult,Male,No,1729,Southhampton,27,192,4.238095238,4.238095238,23.30952381,-44.5
Crew,Adult,Male,No,1730,Queenstown,23,639,4.238095238,4.238095238,10.5952381,82.64285714
Crew,Adult,Male,No,1731,Southhampton,30,193,4.238095238,4.238095238,27.54761905,-44.5
Crew,Adult,Male,No,1732,Southhampton,37,194,4.238095238,4.238095238,31.78571429,-44.5
Crew,Adult,Male,No,1733,Southhampton,34,195,4.238095238,4.238095238,-27.54761905,-40.26190476
Crew,Adult,Male,No,1734,Southhampton,28,196,4.238095238,4.238095238,-23.30952381,-40.26190476
Crew,Adult,Male,No,1735,Southhampton,38,197,4.238095238,4.238095238,-19.07142857,-40.26190476
Crew,Adult,Male,No,1736,Queenstown,16,465,4.238095238,4.238095238,-27.54761905,36.02380952
Crew,Adult,Male,No,1737,Belfast,50,52,4.238095238,4.238095238,2.119047619,-82.64285714
Crew,Adult,Male,No,1738,Belfast,51,51,4.238095238,4.238095238,-2.119047619,-82.64285714
Crew,Adult,Male,No,1739,Queenstown,18,487,4.238095238,4.238095238,2.119047619,40.26190476
Crew,Adult,Male,No,1740,Belfast,56,50,4.238095238,4.238095238,-6.357142857,-82.64285714
Crew,Adult,Male,No,1741,Queenstown,23,492,4.238095238,4.238095238,23.30952381,40.26190476
Crew,Adult,Male,No,1742,Southhampton,37,199,4.238095238,4.238095238,-10.5952381,-40.26190476
Crew,Adult,Male,No,1743,Southhampton,28,200,4.238095238,4.238095238,-6.357142857,-40.26190476
Crew,Adult,Male,No,1744,Cherbourg,62,118,4.238095238,4.238095238,27.54761905,-65.69047619
Crew,Adult,Male,No,1745,Southhampton,45,202,4.238095238,4.238095238,2.119047619,-40.26190476
Crew,Adult,Male,No,1746,Southhampton,40,203,4.238095238,4.238095238,6.357142857,-40.26190476
Crew,Adult,Male,No,1747,Southhampton,45,204,4.238095238,4.238095238,10.5952381,-40.26190476
Crew,Adult,Male,No,1748,Southhampton,40,205,4.238095238,4.238095238,14.83333333,-40.26190476
Crew,Adult,Male,No,1749,Southhampton,45,206,4.238095238,4.238095238,19.07142857,-40.26190476
Crew,Adult,Male,No,1750,Southhampton,35,207,4.238095238,4.238095238,23.30952381,-40.26190476
Crew,Adult,Male,No,1751,Queenstown,14,561,4.238095238,4.238095238,-2.119047619,61.45238095
Crew,Adult,Male,No,1752,Cherbourg,52,117,4.238095238,4.238095238,23.30952381,-65.69047619
Crew,Adult,Male,No,1753,Cherbourg,51,116,4.238095238,4.238095238,19.07142857,-65.69047619
Crew,Adult,Male,No,1754,Queenstown,18,570,4.238095238,4.238095238,-27.54761905,65.69047619
Crew,Adult,Male,No,1755,Southhampton,29,210,4.238095238,4.238095238,-27.54761905,-36.02380952
Crew,Adult,Male,No,1756,Southhampton,49,211,4.238095238,4.238095238,-23.30952381,-36.02380952
Crew,Adult,Male,No,1757,Southhampton,38,212,4.238095238,4.238095238,-19.07142857,-36.02380952
Crew,Adult,Male,No,1758,Cherbourg,42,115,4.238095238,4.238095238,14.83333333,-65.69047619
Crew,Adult,Male,No,1759,Cherbourg,73,114,4.238095238,4.238095238,10.5952381,-65.69047619
Crew,Adult,Male,No,1760,Queenstown,22,590,4.238095238,4.238095238,-6.357142857,69.92857143
Crew,Adult,Male,No,1761,Southhampton,37,215,4.238095238,4.238095238,-6.357142857,-36.02380952
Crew,Adult,Male,No,1762,Queenstown,22,593,4.238095238,4.238095238,6.357142857,69.92857143
Crew,Adult,Male,No,1763,Cherbourg,59,113,4.238095238,4.238095238,6.357142857,-65.69047619
Crew,Adult,Male,No,1764,Queenstown,20,605,4.238095238,4.238095238,-6.357142857,74.16666667
Crew,Adult,Male,No,1765,Cherbourg,59,112,4.238095238,4.238095238,2.119047619,-65.69047619
Crew,Adult,Male,No,1766,Southhampton,28,217,4.238095238,4.238095238,2.119047619,-36.02380952
Crew,Adult,Male,No,1767,Southhampton,37,218,4.238095238,4.238095238,6.357142857,-36.02380952
Crew,Adult,Male,No,1768,Southhampton,39,219,4.238095238,4.238095238,10.5952381,-36.02380952
Crew,Adult,Male,No,1769,Queenstown,28,620,4.238095238,4.238095238,-6.357142857,78.4047619
Crew,Adult,Male,No,1770,Queenstown,20,622,4.238095238,4.238095238,2.119047619,78.4047619
Crew,Adult,Male,No,1771,Southhampton,34,220,4.238095238,4.238095238,14.83333333,-36.02380952
Crew,Adult,Male,No,1772,Southhampton,25,221,4.238095238,4.238095238,19.07142857,-36.02380952
Crew,Adult,Male,No,1773,Belfast,67,49,4.238095238,4.238095238,-10.5952381,-82.64285714
Crew,Adult,Male,No,1774,Cherbourg,43,109,4.238095238,4.238095238,-10.5952381,-65.69047619
Crew,Adult,Male,No,1775,Queenstown,19,646,4.238095238,4.238095238,-23.30952381,86.88095238
Crew,Adult,Male,No,1776,Queenstown,20,648,4.238095238,4.238095238,-14.83333333,86.88095238
Crew,Adult,Male,No,1777,Southhampton,23,224,4.238095238,4.238095238,31.78571429,-36.02380952
Crew,Adult,Male,No,1778,Southhampton,31,225,4.238095238,4.238095238,-27.54761905,-31.78571429
Crew,Adult,Male,No,1779,Queenstown,20,661,4.238095238,4.238095238,-23.30952381,91.11904762
Crew,Adult,Male,No,1780,Southhampton,35,226,4.238095238,4.238095238,-23.30952381,-31.78571429
Crew,Adult,Male,No,1781,Southhampton,26,227,4.238095238,4.238095238,-19.07142857,-31.78571429
Crew,Adult,Male,No,1782,Belfast,50,48,4.238095238,4.238095238,-14.83333333,-82.64285714
Crew,Adult,Male,No,1783,Southhampton,36,228,4.238095238,4.238095238,-14.83333333,-31.78571429
Crew,Adult,Male,No,1784,Southhampton,39,229,4.238095238,4.238095238,-10.5952381,-31.78571429
Crew,Adult,Male,No,1785,Cherbourg,46,107,4.238095238,4.238095238,-19.07142857,-65.69047619
Crew,Adult,Male,No,1786,Southhampton,33,230,4.238095238,4.238095238,-6.357142857,-31.78571429
Crew,Adult,Male,No,1787,Southhampton,26,231,4.238095238,4.238095238,-2.119047619,-31.78571429
Crew,Adult,Male,No,1788,Belfast,55,47,4.238095238,4.238095238,-19.07142857,-82.64285714
Crew,Adult,Male,No,1789,Queenstown,17,490,4.238095238,4.238095238,14.83333333,40.26190476
Crew,Adult,Male,No,1790,Queenstown,27,491,4.238095238,4.238095238,19.07142857,40.26190476
Crew,Adult,Male,No,1791,Southhampton,35,233,4.238095238,4.238095238,6.357142857,-31.78571429
Crew,Adult,Male,No,1792,Queenstown,29,501,4.238095238,4.238095238,-2.119047619,44.5
Crew,Adult,Male,No,1793,Queenstown,21,505,4.238095238,4.238095238,14.83333333,44.5
Crew,Adult,Male,No,1794,Queenstown,21,506,4.238095238,4.238095238,19.07142857,44.5
Crew,Adult,Male,No,1795,Queenstown,27,507,4.238095238,4.238095238,23.30952381,44.5
Crew,Adult,Male,No,1796,Southhampton,29,234,4.238095238,4.238095238,10.5952381,-31.78571429
Crew,Adult,Male,No,1797,Southhampton,32,235,4.238095238,4.238095238,14.83333333,-31.78571429
Crew,Adult,Male,No,1798,Southhampton,45,236,4.238095238,4.238095238,19.07142857,-31.78571429
Crew,Adult,Male,No,1799,Cherbourg,48,104,4.238095238,4.238095238,31.78571429,-69.92857143
Crew,Adult,Male,No,1800,Queenstown,19,535,4.238095238,4.238095238,14.83333333,52.97619048
Crew,Adult,Male,No,1801,Southhampton,27,238,4.238095238,4.238095238,27.54761905,-31.78571429
Crew,Adult,Male,No,1802,Southhampton,46,239,4.238095238,4.238095238,31.78571429,-31.78571429
Crew,Adult,Male,No,1803,Southhampton,37,240,4.238095238,4.238095238,-27.54761905,-27.54761905
Crew,Adult,Male,No,1804,Southhampton,35,241,4.238095238,4.238095238,-23.30952381,-27.54761905
Crew,Adult,Male,No,1805,Southhampton,26,242,4.238095238,4.238095238,-19.07142857,-27.54761905
Crew,Adult,Male,No,1806,Queenstown,25,555,4.238095238,4.238095238,-27.54761905,61.45238095
Crew,Adult,Male,No,1807,Queenstown,19,559,4.238095238,4.238095238,-10.5952381,61.45238095
Crew,Adult,Male,No,1808,Southhampton,43,243,4.238095238,4.238095238,-14.83333333,-27.54761905
Crew,Adult,Male,No,1809,Southhampton,25,244,4.238095238,4.238095238,-10.5952381,-27.54761905
Crew,Adult,Male,No,1810,Cherbourg,61,102,4.238095238,4.238095238,23.30952381,-69.92857143
Crew,Adult,Male,No,1811,Southhampton,35,245,4.238095238,4.238095238,-6.357142857,-27.54761905
Crew,Adult,Male,No,1812,Cherbourg,63,101,4.238095238,4.238095238,19.07142857,-69.92857143
Crew,Adult,Male,No,1813,Southhampton,31,247,4.238095238,4.238095238,2.119047619,-27.54761905
Crew,Adult,Male,No,1814,Southhampton,43,248,4.238095238,4.238095238,6.357142857,-27.54761905
Crew,Adult,Male,No,1815,Queenstown,21,576,4.238095238,4.238095238,-2.119047619,65.69047619
Crew,Adult,Male,No,1816,Belfast,54,46,4.238095238,4.238095238,-23.30952381,-82.64285714
Crew,Adult,Male,No,1817,Southhampton,29,249,4.238095238,4.238095238,10.5952381,-27.54761905
Crew,Adult,Male,No,1818,Southhampton,29,250,4.238095238,4.238095238,14.83333333,-27.54761905
Crew,Adult,Male,No,1819,Queenstown,12,586,4.238095238,4.238095238,-23.30952381,69.92857143
Crew,Adult,Male,No,1820,Southhampton,43,251,4.238095238,4.238095238,19.07142857,-27.54761905
Crew,Adult,Male,No,1821,Cherbourg,58,97,4.238095238,4.238095238,2.119047619,-69.92857143
Crew,Adult,Male,No,1822,Southhampton,27,253,4.238095238,4.238095238,27.54761905,-27.54761905
Crew,Adult,Male,No,1823,Southhampton,36,254,4.238095238,4.238095238,31.78571429,-27.54761905
Crew,Adult,Male,No,1824,Southhampton,30,255,4.238095238,4.238095238,-27.54761905,-23.30952381
Crew,Adult,Male,No,1825,Queenstown,19,604,4.238095238,4.238095238,-10.5952381,74.16666667
Crew,Adult,Male,No,1826,Southhampton,34,256,4.238095238,4.238095238,-23.30952381,-23.30952381
Crew,Adult,Male,No,1827,Southhampton,36,257,4.238095238,4.238095238,-19.07142857,-23.30952381
Crew,Adult,Male,No,1828,Southhampton,51,258,4.238095238,4.238095238,-14.83333333,-23.30952381
Crew,Adult,Male,No,1829,Southhampton,38,259,4.238095238,4.238095238,-10.5952381,-23.30952381
Crew,Adult,Male,No,1830,Queenstown,21,616,4.238095238,4.238095238,-23.30952381,78.4047619
Crew,Adult,Male,No,1831,Queenstown,23,618,4.238095238,4.238095238,-14.83333333,78.4047619
Crew,Adult,Male,No,1832,Cherbourg,57,96,4.238095238,4.238095238,-2.119047619,-69.92857143
Crew,Adult,Male,No,1833,Southhampton,35,261,4.238095238,4.238095238,-2.119047619,-23.30952381
Crew,Adult,Male,No,1834,Queenstown,18,621,4.238095238,4.238095238,-2.119047619,78.4047619
Crew,Adult,Male,No,1835,Southhampton,19,262,4.238095238,4.238095238,2.119047619,-23.30952381
Crew,Adult,Male,No,1836,Southhampton,32,263,4.238095238,4.238095238,6.357142857,-23.30952381
Crew,Adult,Male,No,1837,Belfast,64,44,4.238095238,4.238095238,31.78571429,-86.88095238
Crew,Adult,Male,No,1838,Belfast,55,42,4.238095238,4.238095238,23.30952381,-86.88095238
Crew,Adult,Male,No,1839,Cherbourg,60,90,4.238095238,4.238095238,-27.54761905,-69.92857143
Crew,Adult,Male,No,1840,Queenstown,24,631,4.238095238,4.238095238,-23.30952381,82.64285714
Crew,Adult,Male,No,1841,Queenstown,19,634,4.238095238,4.238095238,-10.5952381,82.64285714
Crew,Adult,Male,No,1842,Southhampton,33,265,4.238095238,4.238095238,14.83333333,-23.30952381
Crew,Adult,Male,No,1843,Southhampton,39,266,4.238095238,4.238095238,19.07142857,-23.30952381
Crew,Adult,Male,No,1844,Cherbourg,39,143,4.238095238,4.238095238,6.357142857,-57.21428571
Crew,Adult,Male,No,1845,Cherbourg,47,89,4.238095238,4.238095238,31.78571429,-74.16666667
Crew,Adult,Male,No,1846,Queenstown,19,649,4.238095238,4.238095238,-10.5952381,86.88095238
Crew,Adult,Male,No,1847,Southhampton,23,269,4.238095238,4.238095238,31.78571429,-23.30952381
Crew,Adult,Male,No,1848,Belfast,70,41,4.238095238,4.238095238,19.07142857,-86.88095238
Crew,Adult,Male,No,1849,Queenstown,26,659,4.238095238,4.238095238,31.78571429,86.88095238
Crew,Adult,Male,No,1850,Southhampton,29,271,4.238095238,4.238095238,-23.30952381,-19.07142857
Crew,Adult,Male,No,1851,Southhampton,44,272,4.238095238,4.238095238,-19.07142857,-19.07142857
Crew,Adult,Male,No,1852,Queenstown,19,665,4.238095238,4.238095238,-6.357142857,91.11904762
Crew,Adult,Male,No,1853,Queenstown,20,666,4.238095238,4.238095238,-2.119047619,91.11904762
Crew,Adult,Male,No,1854,Southhampton,39,273,4.238095238,4.238095238,-14.83333333,-19.07142857
Crew,Adult,Male,No,1855,Queenstown,24,461,4.238095238,4.238095238,19.07142857,31.78571429
Crew,Adult,Male,No,1856,Cherbourg,70,86,4.238095238,4.238095238,19.07142857,-74.16666667
Crew,Adult,Male,No,1857,Queenstown,14,463,4.238095238,4.238095238,27.54761905,31.78571429
Crew,Adult,Male,No,1858,Queenstown,23,464,4.238095238,4.238095238,31.78571429,31.78571429
Crew,Adult,Male,No,1859,Southhampton,39,275,4.238095238,4.238095238,-6.357142857,-19.07142857
Crew,Adult,Male,No,1860,Southhampton,29,276,4.238095238,4.238095238,-2.119047619,-19.07142857
Crew,Adult,Male,No,1861,Queenstown,20,470,4.238095238,4.238095238,-6.357142857,36.02380952
Crew,Adult,Male,No,1862,Southhampton,37,277,4.238095238,4.238095238,2.119047619,-19.07142857
Crew,Adult,Male,No,1863,Queenstown,19,473,4.238095238,4.238095238,6.357142857,36.02380952
Crew,Adult,Male,No,1864,Queenstown,23,478,4.238095238,4.238095238,27.54761905,36.02380952
Crew,Adult,Male,No,1865,Southhampton,44,278,4.238095238,4.238095238,6.357142857,-19.07142857
Crew,Adult,Male,No,1866,Queenstown,20,482,4.238095238,4.238095238,-19.07142857,40.26190476
Crew,Adult,Male,No,1867,Cherbourg,62,85,4.238095238,4.238095238,14.83333333,-74.16666667
Crew,Adult,Male,No,1868,Belfast,55,40,4.238095238,4.238095238,14.83333333,-86.88095238
Crew,Adult,Male,No,1869,Southhampton,37,279,4.238095238,4.238095238,10.5952381,-19.07142857
Crew,Adult,Male,No,1870,Southhampton,36,280,4.238095238,4.238095238,14.83333333,-19.07142857
Crew,Adult,Male,No,1871,Southhampton,37,281,4.238095238,4.238095238,19.07142857,-19.07142857
Crew,Adult,Male,No,1872,Southhampton,38,282,4.238095238,4.238095238,23.30952381,-19.07142857
Crew,Adult,Male,No,1873,Southhampton,34,283,4.238095238,4.238095238,27.54761905,-19.07142857
Crew,Adult,Male,No,1874,Cherbourg,52,82,4.238095238,4.238095238,2.119047619,-74.16666667
Crew,Adult,Male,No,1875,Southhampton,40,284,4.238095238,4.238095238,31.78571429,-19.07142857
Crew,Adult,Male,No,1876,Southhampton,40,285,4.238095238,4.238095238,-27.54761905,-14.83333333
Crew,Adult,Male,No,1877,Southhampton,34,286,4.238095238,4.238095238,-23.30952381,-14.83333333
Crew,Adult,Male,No,1878,Southhampton,30,287,4.238095238,4.238095238,-19.07142857,-14.83333333
Crew,Adult,Male,No,1879,Queenstown,20,508,4.238095238,4.238095238,27.54761905,44.5
Crew,Adult,Male,No,1880,Southhampton,42,288,4.238095238,4.238095238,-14.83333333,-14.83333333
Crew,Adult,Male,No,1881,Queenstown,19,515,4.238095238,4.238095238,-6.357142857,48.73809524
Crew,Adult,Male,No,1882,Belfast,51,38,4.238095238,4.238095238,6.357142857,-86.88095238
Crew,Adult,Male,No,1883,Queenstown,28,524,4.238095238,4.238095238,31.78571429,48.73809524
Crew,Adult,Male,No,1884,Queenstown,18,525,4.238095238,4.238095238,-27.54761905,52.97619048
Crew,Adult,Male,No,1885,Southhampton,28,290,4.238095238,4.238095238,-6.357142857,-14.83333333
Crew,Adult,Male,No,1886,Southhampton,45,291,4.238095238,4.238095238,-2.119047619,-14.83333333
Crew,Adult,Male,No,1887,Queenstown,19,534,4.238095238,4.238095238,10.5952381,52.97619048
Crew,Adult,Male,No,1888,Southhampton,33,292,4.238095238,4.238095238,2.119047619,-14.83333333
Crew,Adult,Male,No,1889,Southhampton,11,293,4.238095238,4.238095238,6.357142857,-14.83333333
Crew,Adult,Male,No,1890,Queenstown,22,540,4.238095238,4.238095238,-27.54761905,57.21428571
Crew,Adult,Male,No,1891,Queenstown,21,542,4.238095238,4.238095238,-19.07142857,57.21428571
Crew,Adult,Male,No,1892,Southhampton,35,294,4.238095238,4.238095238,10.5952381,-14.83333333
Crew,Adult,Male,No,1893,Cherbourg,62,80,4.238095238,4.238095238,-6.357142857,-74.16666667
Crew,Adult,Male,No,1894,Southhampton,31,295,4.238095238,4.238095238,14.83333333,-14.83333333
Crew,Adult,Male,No,1895,Southhampton,25,296,4.238095238,4.238095238,19.07142857,-14.83333333
Crew,Adult,Male,No,1896,Queenstown,20,550,4.238095238,4.238095238,14.83333333,57.21428571
Crew,Adult,Male,No,1897,Queenstown,19,552,4.238095238,4.238095238,23.30952381,57.21428571
Crew,Adult,Male,No,1898,Southhampton,39,297,4.238095238,4.238095238,23.30952381,-14.83333333
Crew,Adult,Male,No,1899,Southhampton,39,298,4.238095238,4.238095238,27.54761905,-14.83333333
Crew,Adult,Male,No,1900,Queenstown,23,556,4.238095238,4.238095238,-23.30952381,61.45238095
Crew,Adult,Male,No,1901,Southhampton,45,299,4.238095238,4.238095238,31.78571429,-14.83333333
Crew,Adult,Male,No,1902,Cherbourg,55,79,4.238095238,4.238095238,-10.5952381,-74.16666667
Crew,Adult,Male,No,1903,Southhampton,43,459,4.238095238,4.238095238,10.5952381,31.78571429
Crew,Adult,Male,No,1904,Southhampton,35,302,4.238095238,4.238095238,-19.07142857,-10.5952381
Crew,Adult,Male,No,1905,Queenstown,20,565,4.238095238,4.238095238,14.83333333,61.45238095
Crew,Adult,Male,No,1906,Southhampton,39,303,4.238095238,4.238095238,-14.83333333,-10.5952381
Crew,Adult,Male,No,1907,Southhampton,43,304,4.238095238,4.238095238,-10.5952381,-10.5952381
Crew,Adult,Male,No,1908,Southhampton,47,305,4.238095238,4.238095238,-6.357142857,-10.5952381
Crew,Adult,Male,No,1909,Southhampton,37,306,4.238095238,4.238095238,-2.119047619,-10.5952381
Crew,Adult,Male,No,1910,Southhampton,35,307,4.238095238,4.238095238,2.119047619,-10.5952381
Crew,Adult,Male,No,1911,Southhampton,31,308,4.238095238,4.238095238,6.357142857,-10.5952381
Crew,Adult,Male,No,1912,Southhampton,35,309,4.238095238,4.238095238,10.5952381,-10.5952381
Crew,Adult,Male,No,1913,Southhampton,36,310,4.238095238,4.238095238,14.83333333,-10.5952381
Crew,Adult,Male,No,1914,Southhampton,37,311,4.238095238,4.238095238,19.07142857,-10.5952381
Crew,Adult,Male,No,1915,Southhampton,40,312,4.238095238,4.238095238,23.30952381,-10.5952381
Crew,Adult,Male,No,1916,Queenstown,30,672,4.238095238,4.238095238,23.30952381,91.11904762
Crew,Adult,Male,No,1917,Southhampton,37,313,4.238095238,4.238095238,27.54761905,-10.5952381
Crew,Adult,Male,No,1918,Southhampton,39,314,4.238095238,4.238095238,31.78571429,-10.5952381
Crew,Adult,Male,No,1919,Cherbourg,48,78,4.238095238,4.238095238,-14.83333333,-74.16666667
Crew,Adult,Male,No,1920,Southhampton,30,316,4.238095238,4.238095238,-23.30952381,-6.357142857
Crew,Adult,Male,No,1921,Queenstown,19,599,4.238095238,4.238095238,31.78571429,69.92857143
Crew,Adult,Male,No,1922,Queenstown,21,600,4.238095238,4.238095238,-27.54761905,74.16666667
Crew,Adult,Male,No,1923,Belfast,61,37,4.238095238,4.238095238,2.119047619,-86.88095238
Crew,Adult,Male,No,1924,Cherbourg,51,76,4.238095238,4.238095238,-23.30952381,-74.16666667
Crew,Adult,Male,No,1925,Queenstown,22,606,4.238095238,4.238095238,-2.119047619,74.16666667
Crew,Adult,Male,No,1926,Cherbourg,62,74,4.238095238,4.238095238,31.78571429,-78.4047619
Crew,Adult,Male,No,1927,Queenstown,20,610,4.238095238,4.238095238,14.83333333,74.16666667
Crew,Adult,Male,No,1928,Southhampton,30,319,4.238095238,4.238095238,-10.5952381,-6.357142857
Crew,Adult,Male,No,1929,Southhampton,41,320,4.238095238,4.238095238,-6.357142857,-6.357142857
Crew,Adult,Male,No,1930,Southhampton,28,321,4.238095238,4.238095238,-2.119047619,-6.357142857
Crew,Adult,Male,No,1931,Southhampton,24,322,4.238095238,4.238095238,2.119047619,-6.357142857
Crew,Adult,Male,No,1932,Southhampton,45,323,4.238095238,4.238095238,6.357142857,-6.357142857
Crew,Adult,Male,No,1933,Belfast,57,36,4.238095238,4.238095238,-2.119047619,-86.88095238
Crew,Adult,Male,No,1934,Southhampton,45,325,4.238095238,4.238095238,14.83333333,-6.357142857
Crew,Adult,Male,No,1935,Southhampton,42,326,4.238095238,4.238095238,19.07142857,-6.357142857
Crew,Adult,Male,No,1936,Southhampton,31,327,4.238095238,4.238095238,23.30952381,-6.357142857
Crew,Adult,Male,No,1937,Southhampton,41,328,4.238095238,4.238095238,27.54761905,-6.357142857
Crew,Adult,Male,No,1938,Belfast,58,35,4.238095238,4.238095238,-6.357142857,-86.88095238
Crew,Adult,Male,No,1939,Southhampton,41,329,4.238095238,4.238095238,31.78571429,-6.357142857
Crew,Adult,Male,No,1940,Southhampton,39,330,4.238095238,4.238095238,-27.54761905,-2.119047619
Crew,Adult,Male,No,1941,Southhampton,34,331,4.238095238,4.238095238,-23.30952381,-2.119047619
Crew,Adult,Male,No,1942,Queenstown,16,629,4.238095238,4.238095238,31.78571429,78.4047619
Crew,Adult,Male,No,1943,Cherbourg,73,71,4.238095238,4.238095238,19.07142857,-78.4047619
