commentID,commentBody,recommendationCount,commentSequence,Personal,Relevance,Criticality,Writing Quality,Thread,Unexpected
15858,"Oh please STOP! Blaming the poor is not the answer and the disingenouous absence of any mention of our regressive tax policy that rewards job destruction (see Mitt Romney) instead of work is shameful. Increasing the minimum wage is ""ineffective"" except that by increasing it, you reward work, increase employment stabilty benefitting both the employers and the workers, and provide more spendable income which then generates ecomomic activity, producing the jobs we all agree are needed. Taxing the rich their fair share allows for investments in infrastucture and education, both of which are desperately needed and both of which will contribute directly and indirectly to our economic well-being. So, please Mr. Brooks, STOP. Your obstructionism is tedious, mean-spirited, and does nothing to advance the issue. ",3,10975080,0.2645,0.2397,0.2149,0.1405,0.1157,0.1157
15859,"The larger problem is less about income equality and more about fairness.  The very wealthy have rigged the system in their favor through trickle down economics.  The social deal was that middle class Americans would ALLOW the lowering of corporate taxes, passive taxes like dividend and capital gains rates, lowering of top income tax rates, turning our retirement over top Wall Street, etc, if it would make us all better off.  Turned out to be a lie.  All it did was focus all the gains in the top 1%, while everyone else is treading water or worse.  This middle class group is the largest voting block in the US, and we have the right to shift tax policy back to where it was before Reagan, if we choose.  We outnumber the top 1% by a wide margin.  Solving inequality means making the system work for everyone.  This is the most important issue of our time.  Don't expect it to go away anytime soon.",1,10975081,0.2822,0.2209,0.1779,0.1104,0.1104,0.0859
13866,"""Suddenly the whole world is talking about inequality,"" David Brooks correctly asserts in his column's opening sentence today. He could have gone on to add: ""and it's about time."" Alas he did not, treating readers to the self-righteous, tired hokum of the comfortable, which amounts to blaming the 'benighted' poor for their problems. Mr. Brooks wants all this jibber-jabber about inequality to cease. Unfortunately for him the whole world is, indeed, talking about inequality.   ",2,10973423,0.2432,0.1892,0.2027,0.1622,0.0946,0.0811
13861,"What I've noticed in the vitriol around this topic is the disconnect between higher taxes and programs that positively impact lower income households.<br/><br/>Even if we were to tax all wealthy people into the middle class, that does nothing for poorer households if they spending is misplaced or inneffective.<br/><br/>Are wealthy people preventing the government from spending?  If the US taxed took all of the top 1% income, that still would not provide enough revenue to eliminate the annual deficit.  The government does spend a lot of money.  It's just not making a difference.<br/><br/>What about that spending? Well, New Jersey has very deliberate tax policies that funnel billions of dollars per year from wealthy suburbs to provide free pre-K and significantly more support to poorer urban school districts - so  much so that urban schools spend anywhere from 30% to 80% more per pupil than their suburban counterparts.  After 30 years of this policy, graduation rates and test performance is terrible in these schools.<br/><br/>Sure we could tax the 1% more, but adding more government revenue does not guarantee success.",0,10973404,0.2902,0.1917,0.1503,0.0881,0.1347,0.0829
13093,"Unfortunately, when you talk about income inequality, you must talk about social inequality as well. That intelligent people marry one another and have intelligent children isn't the problem - it's that rich intelligent people can give their children access to schools and universities that are intellectually enriched beyond the wildest dreams of the intelligent middle class or poor, who are locked out because they can't afford to the fees, or because they don't have the alumni connections.<br/><br/>It's that they can make outsize donations to political parties and buy themselves political influence. It's that when they get involved in corporate and banking malfeasance, they walk away, while poor people go to jail for trivial matters.  <br/><br/>If you are going to look at the moral breakdown of the poor - the rise in single mothers, drifting young males and all of that, then you must look at the moral breakdown that's affecting the rich as well e.g. their rent seeking. The ""parts that are uncomfortable to talk about but that are really the inescapable core of the thing"" are, in fact, the ""needlessly polarizing"" things you want to avoid discussing.",174,10973034,0.1837,0.1531,0.1888,0.1122,0.1378,0.0867
12872,"This and all the other conservative opinions I hear and read about ""the problem of the poor"" remind me of the Biblical admonition that it's impossible to serve two masters.  You can't serve the poor by serving the rich.  As a people, we have to stop serving the rich and do a better job of serving the poor directly.  That's the real inequality problem.",7,10972917,0.1194,0.1045,0.194,0.1194,0.1642,0.1194
12795,"I ask David Brooks:<br/><br/>Where does a poverty-stricken head of household, working two minimum wage no-benefit jobs, find the time and money for the extensive self-improvement regimen required to meet his Conservative new-testament benchmark for righteous productive US citizen?",164,10974243,0.375,0.375,0.175,0.175,0.175,0.175
12240,That was a great comment. Thanks.,18,10972688,0.3333,0.3333,0.1667,0.1667,0.1667,0.1667
14345,"When will the NYT at last fire Mr Brooks? He spouts pseudo-data, his columns often represent no opinion but his own and his primitive zero-sum mentality is truly irritating. He is the epitome of superficial knowledge, of facile arguments and of a mind thoroughly vitiated by an uncontrollable urge to sound bite. He never offers arguments but rather as he does here, builds up pseudo-Conservative castles in the sky built on unverifiable generalizations. I can only speculate on how much he is paid for this pithy column, a platform he uses far too frequently to show his contempt for all the unworthy poor demanding a fair treatment that their natural lack of talent does not entitle them to hope for. If only they married, stayed married, had kids, raised them properly on their minimum wages and if only their offsprings stayed in their miserable underfunded schools instead of dropping out, the ungrateful wretches. As opposed to himself, bien entendu.",18,10973736,0.1921,0.1788,0.1854,0.1457,0.1258,0.1258
14340,"Left and right, conservative and liberal, libertarian and socialist, crony capitalist and communist can all debate the causes of poverty and inequality and all of them will see some glimmer of the truth.<br/><br/>But regardless of the causes of increasing poverty and inequality, what is clear is that this economy is not working for increasing millions and working spectacularly for fewer and fewer.<br/><br/>An economy that can not generate enough jobs, especially good paying jobs,  is an ominous and scary development.  In fact, it is not just a development, it's a time bomb. ",10,10973730,0.2449,0.1633,0.1531,0.0816,0.1224,0.1122
15048,"This is a well written and well thought out article. It is easier to pit one group against another than to look at the real causes of the problem which are complicated. If you read these comments, most are focused on one portion of the income equality issue. Until all causes are recognized and focused on as a system, no real solution will emerge.",0,10974283,0.1875,0.1719,0.2344,0.1562,0.0625,0.0469
14867,"Why would you pay to read the opinions of people you agree with?<br/>This socialist reader of NYT welcomes a diversity of opinions, listening to conservative talk show radio for instance.<br/>Now, I wish there were more cogent arguments from the right out thereâ€_Brooks usually disappoints.",1,10974115,0.2857,0.2653,0.1633,0.1633,0.102,0.102
14223,"I heartily agree with every one of your points, Mr. Broome. Bless you for helping.",2,10975577,0.2143,0.2143,0.2143,0.2143,0,0
12513,"Mr. Brooks misses two important contributors to income inequality:<br/>1. The ""Financialization"" of the US economy over the past 30 years: Example 1: hedge funds take on huge debt to purchase a stable profitable company that actually makes or does something of value, strip mines it to artificially increase profits, make huge payouts to themselves financed by debt loaded on their new acquisition, then sells the company to the public where it struggles until the inevitable bankruptcy. Example 2: The Greenspan/Bernanke) â€œputâ€ù where huge losses by both banks and non-bank financial organizations (e.g. LTCM) are covered by taxpayers, who also bear the economic devastation, gains are kept by the financiers, and huge bonuses are paid regardless of the outcome.<br/>2. Toleration of China's economic growth policy of the past 20-30 years, where Chinese workersâ€™ wages are suppressed to subsidize the export economy and infrastructure growth, resulting in significant US trade deficits for most of this time.  China is effectively importing demand from the US (and the US is exporting demand to China), and in the process the US manufacturing economy is enervated.  The jobs thus lost employed middle class people in the US, and this relentless export of demand contributed mightily to the â€œgrowing class of people stuck on the marginsâ€ù that Mr. Brooks mentions, and the hollowing out of the U.S. middle class. ",165,10972806,0.3348,0.2335,0.1586,0.1278,0.0969,0.0705
11720,"Opportunity and mobility, physical mobility anyway, has little to do with inequality as even those who strive to succeed find that their productivity is shunted elsewhere.  I can move to North Dakota and be the best ever petroleum engineer.  But unless I turn that into capital, stop being an engineer, become an executive instead (of my own enterprise or the one I'm in), and get close to where the compensation structure is defined so I can define it in my favor, I'll do oh, maybe 50% better than a married couple both making the median.<br/><br/>The problem is a cultural one, but it's not the single-mother cultural one.  It's the abandonment of the social contract where business invested in people, people loyally made good on that investment in return.  And both took care of the communities that they are in, and the communities were sustainable and stable in return.<br/><br/>This has been replaced by a winner-takes all ethic, where the actual work of execution and implementation is disregarded or even maligned, taken as a commodity to be gotten at the cheapest rate, from those regarded as disposable and interchangeable people who don't rate better because they are without the gumption to become the next Zuckerberg.<br/><br/>And indeed fixing that starts with raising the minimum wage.  The place to start in repairing this problem is at the base.   Re-set the floor of what value we put on a human being's time and energy needed to make an enterprise work.<br/><br/>Then there will be reason to strive.",1377,10972320,0.2172,0.1648,0.1985,0.1011,0.0899,0.0787
14934,You are right that Mr. Brooks is obsessed with family breakdowns.  I wonder why.,4,10974188,0.2857,0.2857,0.2857,0.2143,0.0714,0.0714
14939,"Henry Ford, the great capitalist, raised his workers' wages to an unheard of level.  He said, ""I want people to be able to afford my cars""",4,10974204,0.32,0.32,0.2,0.2,0.12,0.12
12008,"It does concern me that we don't really understand the roots of the rising inequality. Do we really know how to fix this problem? I don't think that we have all the answers, but I do think there are some things that will help, and that raising the minimum wage is one of them.<br/><br/>Brooks attempts to claim that raising the minimum wage won't do any good. I don't believe that. I think that it will provide substantial help to people who are close to the bottom of the income distribution.<br/><br/>Yes, having more full time jobs for people would be great. Year by year, the evidence that Keynesian economics works under current conditions continues to mount. A Keynesian stimulus could create more jobs, but the Republican Party has consistently fought against Keynesian policies. The Republican Party simply doesn't care about helping the poor and unemployed.<br/><br/>Brooks blames income inequality on complex cultural, social and behavioral problems. Those kind of problems have always been with us. We had them in the 50s and 60s when income inequality was a lot lower. High school graduation rates are higher today than they were in the 60s, and yet income inequality is worse.<br/><br/>There is a class war aspect to all this. Multinational corporations and their friends in academia fought hard for free trade deals that increased corporate profits by decreasing labor costs. Sending low skill jobs overseas helped to drive down the wages for low skilled work.  The wealthy have been fighting the class war for years.",276,10973042,0.2547,0.1685,0.2022,0.0936,0.1273,0.0974
12009,"A superior column, David, though a scan of the comments thus far give credence to the fact that most comments actually believe the oft repeated pitch that President Obama is attempting to sell on the subject of ""income inequality"" in order to divert attention from so many other issues adversely affecting his political agenda that this subject should attract immediate support.<br/><br/>The promotion of class conscious politics, a long time staple of socialist and left wing politicians in the EU, as an example, has yielded some startling statistical results in the UK recently. Government surveys have found that the cure long advocated for long term unemployment and social dislocation has produced and identified as many as three successive generations of families who have never been gainfully employed, and could not even describe what it meant to hold a job. The government response is to retrain these people beginning with classes in explaining the meaning of what a job is. <br/><br/>That unemployment and joblessness could lead to such an outcome in the US is likely highly improbable. Yet, as you mentioned, where there are no jobs for young men, who have dropped out of high school, who are often semi literate, who know nothing of personal responsibility, who are then influenced by class conscious politics, could lead to the same experience as is now occurring in the UK.<br/><br/>The solution; better schools and results, sound preparation for work experience, and a willingness to gain work experience. ",45,10973046,0.288,0.216,0.172,0.12,0.116,0.096
14874,"Mr. Brooks writes, ""Low income is the outcome of these interrelated problems, but it is not the problem. To say it is the problem is to confuse cause and effect."" This is exactly the kind of fatuous argument put forth by  the NRA with respect to guns: ""Guns aren't the problem,"" says the NRA. But this of us with some sanity know that guns are indeed the problem--or at least the most important part of the problem. As surely as guns help people kill other people, low income helps people remain poor. Low income perpetuates a class of people marked by social degradation and dysfunction, not to mention psychological, emotional, spiritual, and moral despair.<br/><br/>Mr. Brooks exonerates the wealthy from having anything whatsoever to do with the condition of the poor. He should read a little Dickens.",4,10974133,0.2766,0.1631,0.1702,0.1135,0.1277,0.1064
14821,"Mr. Brooks,<br/><br/>You have laid down the Republican talking points very well. Congratulations! However, you are a bit disingenuous. You argue raising minimum wage is not the solution. Amazing indeed! The minimum wage hasn't been adjusted for inflation for how long? You think that is fair? Our economy is not a ""trickle down"" one that you privileged folks have been asserting. It is a consumption/demand driven economy for the most part. If you divert the gains in productivity and the resulting wealth to the top 1%, you inevitably impoverish the remaining 99%. Economy nosedives along with jobs etc. It is a zero-sum game and you don't need clueless economists doing their useless ""studies"" to discover that.<br/><br/>No body is asking for redistribution of wealth. A fair society must provide equal opportunities, not equal income (they tried that and failed, something called communism). Rigging the tax code to direct wealth from increased productivity away from workers, taxing dividends at the same rate as income from hard work are not the hallmark of a fair society.<br/><br/>Inequality of opportunity is very real and brought on by the policies of administrations you have supported over the last 3 decades, starting from the sainted Reagan. This must change or our society may implode. Nobody wants that!",0,10974030,0.2466,0.1872,0.2146,0.1507,0.1187,0.0913
14396,"The average machinist wage at Boeing is over $85,000  year with many earning over $100,000  year.<br/>This puts them firmly in the top 10%<br/>Not the top 1% but still pretty good<br/>Btw... think about why they earn that much - besides the union and the success of their employer.<br/>'Bad contract' - indeed",0,10973763,0.2456,0.193,0.0877,0.0702,0.1579,0.1228
12490,"Two issues you pretend to address, but miss.  First, you suggest poverty is caused by shortsighted behaviors on the part of the poor (high school dropouts, single parents), yet while you accuse liberals of confusing correlation with causality, you are not immune.  Kids from impoverished households don't have the support structure to encourage them to stay in school, and lack of job prospects for parents (especially young fathers) can encourage abandonment of the family.  I'm not excusing these behaviors, but there are reasons (besides a lack of individual initiative) that make it difficult for children from impoverished families to break the cycle of poverty.  <br/><br/>Second, while not all minimum wage earners support a family, many do.  And while an individual may avoid working a minimum wage job through self-improvement, someone will always be working those jobs.  And why shouldn't a full time job be enough to live on, regardless of the skills required to perform it?  Increasing the minimum wage has two positive impacts; it raises up the lowest earners and it improves the economy overall because of the increased demand created by the additional spending of those whose wages have been raised.  Demand creates opportunities for investment, without which capitalism fails (as has been seen in this economy when corporations sit on piles of cash instead of investing it). ",169,10972789,0.2578,0.1911,0.1956,0.1244,0.0933,0.08
13266,"The inequality issue is not about the top 5% -- or even the 1%. It is about the top tenth and hundredth of 1% versus the 90%. <br/><br/>The 90% average income in 2011 was just $59 more in inflation-adjusted dollars than in 1966, when LBJ was president. <br/><br/>Count that as one inch. On the same scale the 1% of 1% line is 5 miles. <a href=""http://bit.ly/1gTXAKp"" title=""http://bit.ly/1gTXAKp"" target=""_blank"">http://bit.ly/1gTXAKp</a><br/><br/>The next year, 2012, the 90% income slipped to under the 1966 level, while the 1% of the 1% grew 32% in 2011 to 2012.<br/><br/>Since 1993 the top 1 percent have enjoyed 68% of income growth with the 1% of the 1% getting almost a quarter of all growth. And the 90%? Down 5%. <br/><br/>The median wage (half make more, half less) has been stuck at just over $500 since 1998 in inflation adjusted dollars, while the number of people making salaries of $5 million has been ballooning, W-2 wage data show.<br/><br/>These figures exclude the many very rich people who legally pay little to no income. I name some of them and show how they do it in my books Perfectly Legal, Free Lunch and The Fine Print. I have named others in my Tax Analysts column and other respected publications. <br/><br/>Government policy caused most of this by taking from the many to aid the few. ",140,10973151,0.2817,0.1667,0.119,0.0714,0.1111,0.0794
13756,"All these correlations are interesting.  However, the undiscussed elephant in this Op-Ed is the strong correlation between cutting taxes on high earners and income inequality.",2,10973280,0.32,0.28,0.12,0.08,0.16,0.16
12225,"Mr. Brooks cites a single study suggesting that the minimum wage does not reduce poverty.<br/><br/>I counter with a meta-analysis in which 48 of 54 studies found a reduction in poverty from an increase in the minimum wage: <a href=""http://arindube.com/2014/01/14/separating-signal-from-noise-a-review-of-12-major-studies-on-minimum-wages-and-poverty/"" title=""http://arindube.com/2014/01/14/separating-signal-from-noise-a-review-of-12-major-studies-on-minimum-wages-and-poverty/"" target=""_blank"">http://arindube.com/2014/01/14/separating-signal-from-noise-a-review-of-...</a> , h/t Mark Thoma.  Frankly, if you are going to make the counterintuitive claim that _paying people more money does not reduce poverty_, I would like to see quite a good argument that this is the case.<br/><br/>Mr. Brooks is fond of citing societal breakdown as the cause of poverty, when in fact the causation can be easily seen the other way.  But don't take my word for it: Paul Krugman dwelled on this at length, and recently, firmly refuting it.  See <a href=""http://krugman.blogs.nytimes.com/2014/01/08/on-fighting-the-last-war-on-poverty/"" title=""http://krugman.blogs.nytimes.com/2014/01/08/on-fighting-the-last-war-on-poverty/"" target=""_blank"">http://krugman.blogs.nytimes.com/2014/01/08/on-fighting-the-last-war-on-...</a> .  Does Mr. Brooks even read his colleagues' work?<br/><br/>Mr. Brooks' entire post is an exercise in deflection by raising other issues.  More people should be able to get full time work -- and meanwhile, we can raise the wage of those who have work.  It's much easier to do so, and indeed will probably help create new jobs.  Our ""complex cultural, social, behavioral and economic problems"" may not be amenable to a minimum wage -- but that is something government can reasonably weigh in on.<br/><br/>And calling a topic ""polarizing"" is just an admittance that it finally got traction.  Change and progress require people to take a stand.",563,10972675,0.2934,0.1983,0.1818,0.0992,0.1198,0.095
13515,"""What we call 'inequality' is caused by two different constellations of problems.""<br/><br/>""Constellation?"" A curious choice of words, Mr. Brooks. To this writer it suggests you are light years removed from the gritty world of poverty and the inability of the millions of us who face making ends meet every single day. <br/><br/>Poverty is not a constellation. It is real and it is creating a gap between those who have and those who have not which hasn't been seen since the worst days of the American industrial revolution. <br/><br/>No less a capitalist than Henry Ford knew the value of paying his people 5 bucks a day (in a 3 dollar world) so they could buy the cars his workers made. That's a lesson the so-called job creators seem to have forgotten. ",3,10974954,0.2847,0.219,0.1898,0.1168,0.0876,0.0803
11704,"You are right, but it's much more fun to denounce the Waltons than to examine how millions of ordinary people have managed to build up fortunes of $2-10 million over their working lives.   The work they do is boring, the saving is boring, the investing is boring....but it sure pays off in the long run.  You won't read about any of these people in the newspapers.",189,10972265,0.1765,0.1618,0.2206,0.1618,0.0735,0.0588
15304,"Income inequality is another example of who the real 'takers' are which is business. The tax benefits lavished on small, medium and large businesses bogle my mind. Large retail companies pay their workers poorly and have no problem using government programs to supplement their wages. Business owners receive all kinds of perks including deductions for personal autos and gasoline. The average worker can't do the same. Also, the Shriver report stated recently that 50% of poor working mothers would be lifted out of poverty is their wages equaled what men are paid for the same position. Another burden born by all tax payers to prop up businesses in America. ",0,10974382,0.3426,0.287,0.2037,0.1481,0.0926,0.0741
15302," ""The 1950's to 1970's were not the norm.""<br/>Unfortunately  they are used still used as a symbol of what FDR, the New Deal and 90+% income tax rates did for our country.",0,10974379,0.3056,0.3056,0.1389,0.0833,0,0
15303,"You focus on breaking down the word inequality but fail to explore the many meanings of income.  For the rich and well connected 'income' can equate to investments, inheritance, earned income, simple power based on social class and what that money can buy.  So one of their dollars is not equal to one of mine.  What you continue to fail to see is women are still paid less than men. Equal?  You still attach the 'single mother' stigma to a large group, while providing no shaming toward the 'men' who left them or are otherwise absent.  You said the poor are poor because they don't work...... based on what do you arrive at these conclusions?  We erode Unions, leave these people in the lurch, and then shame them for being poor and disenfranchised. The richest Congress in history doesn't have their back. It is very clear you equate being rich with being in the right, that because they have amassed wealth they have made the right decisions. You equate being poor with being in the wrong, that every poor person made poor decisions and that it's their problem.  This is mainly an economic problem and lesser a social one that has been unfolding for centuries. One WE ALL have to own rich or poor.  How can you turn a blind eye at ALL the fraud that has occurred in the financial sector over the past decade?  Yet scream fraud! when there is evidence of poor people gaming the system for very few spoils.  That doesn't seem incredibly unequal and unbalanced to you? ",0,10974380,0.1894,0.1553,0.2197,0.1136,0.125,0.0871
27470,"The US has spent the last 30 years doing its best to lower the wages of working people.  Unions have just about died out in the private sector.  Businesses can move capital overseas without any obvious penalty. So US workers have to compete with international workers, even though their costs haven't dropped.  Bankruptcy laws have allowed businesses to kill pensions and benefits.   A rise in the minimum wage would be a small move in the other direction. <br/><br/>A survey of minimum raise rate rises from 2003-2007 means very little especially when the raises were barely enough to compensate for inflation.  Is David Brooks a complete fool or just a shill for the GOP.",0,10972703,0.2982,0.2632,0.1754,0.1228,0.114,0.1053
13920,"True, but the economic playing field can be made level, which it has not been for a long, long time.  Tax rates over the last 40 years have skewed to heavily favoring the rich as the tax structure has flattened and taxes on capital gains  and estate taxes have been eroded.  Sam Walton may have earned his billions, but that doesn't mean has grandchildren have.  We as a fundamental tenant of our national identity claim to be a democracy, but we are more and more becoming an aristocracy of wealth and privilege that enables someone just because they have a name like Walton or Gates or Buffet to step into great sums of unearned wealth and power that at the same time robs everyone of the opportunity for fair economic shot on a level playing field.",2,10975247,0.2963,0.2296,0.1852,0.1037,0.0889,0.0815
12141,"It's so interesting (and off-point), but Nixon won in 1972 by an enormous landslide, in part based on his performance the prior four years (Watergate as a story hadn't even BEGUN to take hold), and in part due to the weakness of his opponent; but also because of his focus on what he called the ""Silent Majority"", the vast numbers of Americans that were then and still pretty much are center-right in ideological perspective.<br/><br/>This op-ed and most of the responses focus on the 15% persistent poor, and we certainly should talk about them and noodle how we can lower that number, even at the margins.<br/><br/>But have you noticed, Gemli, and everyone else, that this 15% monopolizes almost ALL our domestic political discourse? What about the needs of the OTHER 85%, the silent majority, that in their workaday shaving of faces and legs, really constitutes America? What in this discourse addresses THEIR needs?<br/><br/>All this",6,10972452,0.2654,0.2037,0.1111,0.0926,0.0988,0.0926
12147,"So in the process of discussing the mistakes of the liberals (which you never really define - but oh well) you make a huge mistake of your own.<br/><br/>Social mobility and income inequality are two completely different things.<br/><br/>Social mobility is moving people out of the bottom quintile into a higher quintile. In order for one to move up another .must. move down. By definition the bottom quintile will always hold 20% of the people.<br/><br/>Who cares about social mobility beyond the people involved?<br/><br/>What matters is to move the bottom quintile up. All of them.<br/><br/>When the bottom floor of your home is under water it does no good to move the folks on the bottom up if that just means others will be moving down.<br/><br/>No, we need to raise the entire house up.<br/><br/>We need to turn the bottom quintile into a place where people get enough to eat, where children have clothes, roofs, heat and decent medical care. Where everyone gets skills training appropriate to their capacity and needs. Where having a job returns a living wage. Where being willing and able to work insures respect and a chance to work.<br/><br/>For this we need not just a decent minimum wage. We need long term unemployment compensation dependent on accepting skills training or community service work if no other jobs are available. We need food security and minimal healthcare. And yes we need to fix the schools.",792,10972493,0.2717,0.189,0.1693,0.0906,0.1181,0.0787
12145,"This is a succinct description of a multi-layered, grotesque complex set of problems facing this nation. There is no one single, no party answer than can address all the issues satisfactorily for the entire nation, but that cannot prevent the conversation from happening.<br/><br/>Perhaps it's time to consider the symbiotic relationship between employers and the working community. Perhaps it's time to alter the mindset about the gestalt of earning profits and paying wages. The bottom line is that if people don't earn enough to keep a roof overhead and food on the table, there won't be a whole lotta disposable income...the kind that helps the overall economy to recover and grow.  To do, though, you have to have corporations willing to protect their own workers. The lower the worker's level, the more protection should a company provide. <br/><br/>Seems like shareholder right trump worker rights, and therein lies the problem. The shift that must occur to spur on the economic recovery is the one where the worker comes before the shareholder. <br/><br/>It's only one aspect of this, but it's a really important change; We, the People need to insist that the shift happens sooner rather than later.<br/><br/><a href=""http://wifelyperson.blogspot.com/"" title=""http://wifelyperson.blogspot.com/"" target=""_blank"">http://wifelyperson.blogspot.com/</a>",17,10972474,0.2651,0.2093,0.1721,0.1163,0.0884,0.0744
13787,"""no jobs for young men""<br/>""The primary problem for the poor...is that they are not working full time or at all.""<br/>David, when most economists talk about income inequality they usually bring up these issues. Because they relate directly to what has gone wrong in the US economy. Corporations in the US have moved jobs overseas<br/>1. to increase profits for the investment class<br/>2. this has driven down the number of available jobs<br/>3. this has meant that salaries can be lowered<br/>4. and benefits can be eliminated<br/><br/>David, what was the high school completion rate back in the 60's? You know, the time when we had much less income inequality? When a man didn't have to finish high school to get a good paying job? Did you know that high school graduation rates have hit a 40-year high? (<a href=""http://www.ed.gov/blog/2013/01/high-school-graduation-rate-at-highest-level-in-three-decades/)"" title=""http://www.ed.gov/blog/2013/01/high-school-graduation-rate-at-highest-level-in-three-decades/)"" target=""_blank"">http://www.ed.gov/blog/2013/01/high-school-graduation-rate-at-highest-le...</a><br/>Please stop bringing up red-herrings. We are suffering from a depressed economy because we are suffering from depressed demand and bringing more middle income jobs back to the US would go a long way to fixing the problem. And income inequality.",18,10973362,0.2602,0.1378,0.2194,0.1224,0.1122,0.0918
14003,"This is, as usual, well-written by David and he makes good, salient points.  But like all conservatives he conveniently forgets the beneficial role that higher taxes can play.  Even if one accepts his arguments about the ineffective role of higher minimum wages in addressing poverty (I think he's about half right), one then needs to say that the chronically poor need a far better, not a continually weakened, social safety net.  Better, longer unemployment insurance, more and more valuable food assistance, better health care, and better and more widely available public education.  And the actual list is a lot longer.  But to pay for those things requires higher taxes on those most able to pay.  Any discussion of the causes of, and prescriptions for, poverty in America that ignore that is really inadequate.",2,10975369,0.203,0.1805,0.1353,0.0977,0.1654,0.1429
13855,"Of course, David, as you know, the elephant in your study room or wherever you write, is race and in particular blacks. You don't say ""black"" young men but that's what you mean. This is the old Moynihan claim--solve the black family and you solve everything. But, even if there is some validity to this thesis, the ""income inequality"" of blacks, while important, is now only a small piece of a major world problem. There is a great depression in the world, brought on by the top one or ten percent who have what they have and want more. Whether Christopher Wool knew it or not he hit on the desperation of the whole world with his ""Apocalypse Now""--""Sell the house, sell the car, sell the kids""",6,10973453,0.2481,0.2248,0.1705,0.093,0.0853,0.0775
12024,"Whatever the causes, the USA has a wealth distribution problem. According to the CIA World Fact Book the USA ranks number 41 in the world in terms of wealth distributions where number 1 (Lesotho) is the worst and number 136 (Sweden) is the best. No other developed country is close to the USA in these rankings. The nearest is the UK (60), Portugal (71) and Japan (76). Significantly unequal wealth distributions cause a number of social problems.",476,10972165,0.3636,0.2208,0.1169,0.0779,0.1039,0.1039
12025,"The income inequality analysis overlooks 2 salient points:<br/><br/>1.   The 1950's to 1970's were not the norm.  These years were bolstered<br/>by the GI Bill for returning WWII vets; the Korean War, the Vietnam War.  You need to look back to the 1920's and 1930's for a norm.  This would reveal that income inequality today is less than it was then.<br/><br/>2.  Not everyone is born with the same set of genes, gifts, and intellectual skills.  No government can rectify these inequalities that are God-given.  <br/><br/>Rey Olsen",81,10972168,0.3163,0.2245,0.1531,0.102,0.0714,0.0714
15458,No one is asking that everyone have the same income.  We're asking for people to earn a living wage in exchange for full time work.,1,10974529,0.3462,0.3462,0.2308,0.1538,0.0769,0.0769
15626,"David, Now I an confused. Middle class family income and wages have been stagnant for three decades, while the wealthy have gotten wealthier. That is the simple fact of the matter. Your article focuses on the upper 5 percent and the poor. It ignores the condition of middle class America. Clearly income inequality is real and growing.<br/>Raising the minimum wage for all is the least we should do. The question we need to ask ourselves is whether or not we want to invest in the futures of all Americans or continue down the current path of the rich getting richer while the rest keep falling further back. ",4,10974858,0.2222,0.2037,0.1944,0.1389,0.1204,0.1204
16168,"However there is something government can do. David hinted to it with his comment that the top end ""pass down their advantages to their children."" Raise the estate tax and a lot of this advantage goes away. Outlaw political lobbying by the upper classes to skew the laws to benefit them financially.  Or we can do nothing and the most gifted will eventually take it all. And maybe that's what most people think they want. <br/><br/>For that's how capitalism ultimately leads to in the end. If not for the easy availability of credit, the New Deal, the graduated income tax and similar redistribution programs you would eventually have a revolution by the lower classes in this country. <br/><br/>Since 1980 Republicans have continually worked at eliminating these ameliorating attempts to keep the worst aspects of capitalism from making America an ugly place to live. They are playing a very dangerous game, as the unemployed (and underemployed) will have to do something. Better to keep the masses positive.",2,10976191,0.2485,0.2012,0.1716,0.1243,0.0888,0.0888
15782,"Conservatives are on a mission to make class a dirty word because they know the minute the bottom 70% notice that the wealthy really do have different interests than they do then the conservative movement colapses and the Republican party becomes something like the socialist med loving conservative parties in Europe. But talking about inequality without mentioning class is like taling about airplanes without talking about wings, or race relations without metioning slavery, another conservative project. ""... we should focus on the real concrete issues: bad schools, no jobs for young men, broken families, neighborhoods without mediating institutions..."" Hey, you know what else poor people don't have? Money! Call me crazy but maybe there is a connection. One can't ignore the zero sum aspect of what is going on. Bankers take a lot more of national income than they used to not because they suddenly are adding more value but because they have invented lots of ways of rearranging the deck chairs, talent for which is highly correlated with skill at convincing people of their necessity. Recently it was noted that women make less than men in large part because men are more aggressive in asking for more. Well no kidding. You think a broad middle class would have arisen if unions did not organize laborers in almost completely subservient positions? As unions get rolled back so increasingly is the broad middle class. Coincidence? ",0,10976696,0.2468,0.2085,0.1915,0.1191,0.1277,0.1064
