Class,Age,Sex,Survived,id,Port,AgeInNumbers
Crew,Adult,Male,No,1546,Southhampton,65.80510461
Crew,Adult,Male,No,1547,Queenstown,24.05530965
Crew,Adult,Male,No,1548,Cherbourg,99.80258018
Crew,Adult,Male,No,1549,Belfast,67.93400342
Crew,Adult,Male,No,1550,Belfast,90.47414699
Crew,Adult,Male,No,1551,Southhampton,79.85017509
Crew,Adult,Male,No,1552,Southhampton,65.58334442
Crew,Adult,Male,No,1553,Queenstown,34.37757033
Crew,Adult,Male,No,1554,Cherbourg,64.65145235
Crew,Adult,Male,No,1555,Southhampton,51.45724532
Crew,Adult,Male,No,1556,Belfast,57.45577165
Crew,Adult,Male,No,1557,Queenstown,28.21159679
Crew,Adult,Male,No,1558,Southhampton,51.5737586
Crew,Adult,Male,No,1559,Southhampton,38.97732554
Crew,Adult,Male,No,1560,Southhampton,53.23652053
Crew,Adult,Male,No,1561,Queenstown,23.67654987
Crew,Adult,Male,No,1562,Belfast,84.34289757
Crew,Adult,Male,No,1563,Belfast,88.00871339
Crew,Adult,Male,No,1564,Southhampton,43.54856517
Crew,Adult,Male,No,1565,Southhampton,43.14710102
Crew,Adult,Male,No,1566,Belfast,90.89590394
Crew,Adult,Male,No,1567,Southhampton,59.64522832
Crew,Adult,Male,No,1568,Queenstown,33.08047781
Crew,Adult,Male,No,1569,Southhampton,51.49356801
Crew,Adult,Male,No,1570,Southhampton,53.97266406
Crew,Adult,Male,No,1571,Queenstown,28.01917438
Crew,Adult,Male,No,1572,Cherbourg,63.93748846
Crew,Adult,Male,No,1573,Southhampton,60.99087913
Crew,Adult,Male,No,1574,Southhampton,47.92128474
Crew,Adult,Male,No,1575,Southhampton,47.82331067
Crew,Adult,Male,No,1576,Southhampton,47.77962715
Crew,Adult,Male,No,1577,Belfast,83.63290989
Crew,Adult,Male,No,1578,Southhampton,55.80591973
Crew,Adult,Male,No,1579,Southhampton,75.0138086
Crew,Adult,Male,No,1580,Queenstown,28.07330142
Crew,Adult,Male,No,1581,Queenstown,26.41893288
Crew,Adult,Male,No,1582,Cherbourg,69.00084132
Crew,Adult,Male,No,1583,Southhampton,59.35155799
Crew,Adult,Male,No,1584,Queenstown,34.46071466
Crew,Adult,Male,No,1585,Queenstown,36.11567307
Crew,Adult,Male,No,1586,Queenstown,27.47599382
Crew,Adult,Male,No,1587,Southhampton,44.40882884
Crew,Adult,Male,No,1588,Queenstown,24.35945305
Crew,Adult,Male,No,1589,Queenstown,23.6767357
Crew,Adult,Male,No,1590,Southhampton,61.38270216
Crew,Adult,Male,No,1591,Southhampton,56.96128111
Crew,Adult,Male,No,1592,Queenstown,29.75453026
Crew,Adult,Male,No,1593,Southhampton,45.81823862
Crew,Adult,Male,No,1594,Southhampton,46.27649957
Crew,Adult,Male,No,1595,Southhampton,54.57440068
Crew,Adult,Male,No,1596,Southhampton,46.67021065
Crew,Adult,Male,No,1597,Queenstown,32.60871461
Crew,Adult,Male,No,1598,Southhampton,58.09101154
Crew,Adult,Male,No,1599,Queenstown,17.99683808
Crew,Adult,Male,No,1600,Southhampton,57.11084103
Crew,Adult,Male,No,1601,Belfast,89.65774398
Crew,Adult,Male,No,1602,Southhampton,67.66170316
Crew,Adult,Male,No,1603,Southhampton,53.4860621
Crew,Adult,Male,No,1604,Southhampton,53.41969131
Crew,Adult,Male,No,1605,Queenstown,15.02355198
Crew,Adult,Male,No,1606,Southhampton,61.40170365
Crew,Adult,Male,No,1607,Southhampton,52.6294433
Crew,Adult,Male,No,1608,Queenstown,27.64342981
Crew,Adult,Male,No,1609,Queenstown,24.92418015
Crew,Adult,Male,No,1610,Southhampton,40.7561267
Crew,Adult,Male,No,1611,Queenstown,29.16723569
Crew,Adult,Male,No,1612,Southhampton,49.12625925
Crew,Adult,Male,No,1613,Southhampton,42.51352877
Crew,Adult,Male,No,1614,Cherbourg,80.01841543
Crew,Adult,Male,No,1615,Queenstown,32.45209352
Crew,Adult,Male,No,1616,Southhampton,69.15610279
Crew,Adult,Male,No,1617,Queenstown,35.47147109
Crew,Adult,Male,No,1618,Queenstown,32.55174003
Crew,Adult,Male,No,1619,Queenstown,37.39364593
Crew,Adult,Male,No,1620,Southhampton,45.53897984
Crew,Adult,Male,No,1621,Queenstown,25.36079478
Crew,Adult,Male,No,1622,Southhampton,54.58743583
Crew,Adult,Male,No,1623,Belfast,74.85111075
Crew,Adult,Male,No,1624,Cherbourg,113.3503835
Crew,Adult,Male,No,1625,Southhampton,47.80168171
Crew,Adult,Male,No,1626,Southhampton,52.36420464
Crew,Adult,Male,No,1627,Cherbourg,98.97375614
Crew,Adult,Male,No,1628,Queenstown,32.48895578
Crew,Adult,Male,No,1629,Southhampton,60.38988733
Crew,Adult,Male,No,1630,Southhampton,44.90859957
Crew,Adult,Male,No,1631,Queenstown,22.5838227
Crew,Adult,Male,No,1632,Southhampton,51.42170311
Crew,Adult,Male,No,1633,Queenstown,26.21739961
Crew,Adult,Male,No,1634,Queenstown,30.93686529
Crew,Adult,Male,No,1635,Queenstown,27.63057766
Crew,Adult,Male,No,1636,Queenstown,23.80128965
Crew,Adult,Male,No,1637,Cherbourg,74.06768932
Crew,Adult,Male,No,1638,Queenstown,25.02663716
Crew,Adult,Male,No,1639,Southhampton,40.76376203
Crew,Adult,Male,No,1640,Queenstown,29.54550766
Crew,Adult,Male,No,1641,Southhampton,43.62660113
Crew,Adult,Male,No,1642,Southhampton,34.99163361
Crew,Adult,Male,No,1643,Belfast,85.67775825
Crew,Adult,Male,No,1644,Southhampton,42.63227162
Crew,Adult,Male,No,1645,Southhampton,56.37937548
Crew,Adult,Male,No,1646,Belfast,100.2492381
Crew,Adult,Male,No,1647,Southhampton,49.98041405
Crew,Adult,Male,No,1648,Belfast,81.34074885
Crew,Adult,Male,No,1649,Southhampton,50.62418056
Crew,Adult,Male,No,1650,Southhampton,56.35327903
Crew,Adult,Male,No,1651,Southhampton,56.14494498
Crew,Adult,Male,No,1652,Queenstown,31.78193008
Crew,Adult,Male,No,1653,Southhampton,32.36588151
Crew,Adult,Male,No,1654,Southhampton,42.41054792
Crew,Adult,Male,No,1655,Belfast,82.08225014
Crew,Adult,Male,No,1656,Queenstown,22.47188661
Crew,Adult,Male,No,1657,Queenstown,18.79028682
Crew,Adult,Male,No,1658,Queenstown,31.96080792
Crew,Adult,Male,No,1659,Cherbourg,88.54615151
Crew,Adult,Male,No,1660,Southhampton,50.14068476
Crew,Adult,Male,No,1661,Southhampton,53.82422828
Crew,Adult,Male,No,1662,Cherbourg,63.94215476
Crew,Adult,Male,No,1663,Cherbourg,75.16830646
Crew,Adult,Male,No,1664,Queenstown,25.17809374
Crew,Adult,Male,No,1665,Southhampton,51.06250485
Crew,Adult,Male,No,1666,Queenstown,32.47797412
Crew,Adult,Male,No,1667,Cherbourg,88.31796364
Crew,Adult,Male,No,1668,Southhampton,42.0398253
Crew,Adult,Male,No,1669,Southhampton,52.76936361
Crew,Adult,Male,No,1670,Southhampton,54.09760402
Crew,Adult,Male,No,1671,Southhampton,61.35637528
Crew,Adult,Male,No,1672,Southhampton,38.40884174
Crew,Adult,Male,No,1673,Cherbourg,83.62211918
Crew,Adult,Male,No,1674,Cherbourg,80.07236867
Crew,Adult,Male,No,1675,Queenstown,26.08833727
Crew,Adult,Male,No,1676,Queenstown,27.90721779
Crew,Adult,Male,No,1677,Southhampton,46.43115773
Crew,Adult,Male,No,1678,Southhampton,55.39204704
Crew,Adult,Male,No,1679,Queenstown,32.59402544
Crew,Adult,Male,No,1680,Southhampton,37.35668586
Crew,Adult,Male,No,1681,Cherbourg,95.43687271
Crew,Adult,Male,No,1682,Queenstown,36.99154876
Crew,Adult,Male,No,1683,Southhampton,48.68638385
Crew,Adult,Male,No,1684,Queenstown,32.11715545
Crew,Adult,Male,No,1685,Southhampton,65.26986245
Crew,Adult,Male,No,1686,Southhampton,48.48558974
Crew,Adult,Male,No,1687,Southhampton,46.08231974
Crew,Adult,Male,No,1688,Queenstown,27.77687888
Crew,Adult,Male,No,1689,Queenstown,34.27382385
Crew,Adult,Male,No,1690,Cherbourg,73.89205974
Crew,Adult,Male,No,1691,Belfast,89.92747083
Crew,Adult,Male,No,1692,Southhampton,74.08497409
Crew,Adult,Male,No,1693,Southhampton,46.1778098
Crew,Adult,Male,No,1694,Queenstown,31.12546353
Crew,Adult,Male,No,1695,Southhampton,49.65580951
Crew,Adult,Male,No,1696,Southhampton,54.01129616
Crew,Adult,Male,No,1697,Queenstown,30.93842009
Crew,Adult,Male,No,1698,Queenstown,39.98726644
Crew,Adult,Male,No,1699,Southhampton,47.52020147
Crew,Adult,Male,No,1700,Southhampton,43.30558656
Crew,Adult,Male,No,1701,Southhampton,39.70608044
Crew,Adult,Male,No,1702,Queenstown,29.48727966
Crew,Adult,Male,No,1703,Southhampton,44.77221573
Crew,Adult,Male,No,1704,Southhampton,58.66139449
Crew,Adult,Male,No,1705,Southhampton,51.75637602
Crew,Adult,Male,No,1706,Southhampton,42.05037323
Crew,Adult,Male,No,1707,Southhampton,52.18983797
Crew,Adult,Male,No,1708,Queenstown,26.83214926
Crew,Adult,Male,No,1709,Queenstown,32.48707531
Crew,Adult,Male,No,1710,Belfast,79.64376861
Crew,Adult,Male,No,1711,Southhampton,49.62569418
Crew,Adult,Male,No,1712,Southhampton,62.31505579
Crew,Adult,Male,No,1713,Southhampton,53.78935833
Crew,Adult,Male,No,1714,Cherbourg,85.57996962
Crew,Adult,Male,No,1715,Southhampton,61.65942284
Crew,Adult,Male,No,1716,Queenstown,36.20481282
Crew,Adult,Male,No,1717,Queenstown,28.13608686
Crew,Adult,Male,No,1718,Belfast,86.40103265
Crew,Adult,Male,No,1719,Southhampton,27.5576597
Crew,Adult,Male,No,1720,Belfast,86.29523089
Crew,Adult,Male,No,1721,Cherbourg,98.32495686
Crew,Adult,Male,No,1722,Queenstown,28.78132313
Crew,Adult,Male,No,1723,Southhampton,63.01789979
Crew,Adult,Male,No,1724,Southhampton,44.05338753
Crew,Adult,Male,No,1725,Southhampton,51.1039601
Crew,Adult,Male,No,1726,Southhampton,46.30575066
Crew,Adult,Male,No,1727,Southhampton,35.93954792
Crew,Adult,Male,No,1728,Queenstown,30.33585366
Crew,Adult,Male,No,1729,Queenstown,35.2269294
Crew,Adult,Male,No,1730,Belfast,72.0891596
Crew,Adult,Male,No,1731,Southhampton,56.24822626
Crew,Adult,Male,No,1732,Southhampton,64.88183114
Crew,Adult,Male,No,1733,Southhampton,49.18937338
Crew,Adult,Male,No,1734,Queenstown,25.11498872
Crew,Adult,Male,No,1735,Southhampton,77.10482234
Crew,Adult,Male,No,1736,Queenstown,29.36522827
Crew,Adult,Male,No,1737,Queenstown,25.94858113
Crew,Adult,Male,No,1738,Belfast,82.36013065
Crew,Adult,Male,No,1739,Southhampton,57.38829395
Crew,Adult,Male,No,1740,Southhampton,41.4745322
Crew,Adult,Male,No,1741,Southhampton,41.68697562
Crew,Adult,Male,No,1742,Queenstown,21.60271435
Crew,Adult,Male,No,1743,Southhampton,48.82590346
Crew,Adult,Male,No,1744,Queenstown,26.52847331
Crew,Adult,Male,No,1745,Southhampton,33.83757156
Crew,Adult,Male,No,1746,Queenstown,22.06962836
Crew,Adult,Male,No,1747,Queenstown,21.40830699
Crew,Adult,Male,No,1748,Southhampton,48.97746541
Crew,Adult,Male,No,1749,Queenstown,33.55110606
Crew,Adult,Male,No,1750,Southhampton,59.51020063
Crew,Adult,Male,No,1751,Queenstown,37.56956223
Crew,Adult,Male,No,1752,Southhampton,45.4761058
Crew,Adult,Male,No,1753,Belfast,113.0781751
Crew,Adult,Male,No,1754,Queenstown,42.76909552
Crew,Adult,Male,No,1755,Southhampton,46.68982945
Crew,Adult,Male,No,1756,Southhampton,51.72352709
Crew,Adult,Male,No,1757,Belfast,101.068958
Crew,Adult,Male,No,1758,Cherbourg,77.98856211
Crew,Adult,Male,No,1759,Belfast,101.9424713
Crew,Adult,Male,No,1760,Southhampton,46.22536763
Crew,Adult,Male,No,1761,Queenstown,32.61524055
Crew,Adult,Male,No,1762,Southhampton,52.10954514
Crew,Adult,Male,No,1763,Belfast,71.46505312
Crew,Adult,Male,No,1764,Queenstown,25.33549919
Crew,Adult,Male,No,1765,Southhampton,47.38250823
Crew,Adult,Male,No,1766,Cherbourg,64.77340318
Crew,Adult,Male,No,1767,Queenstown,32.16413494
Crew,Adult,Male,No,1768,Southhampton,37.5299717
Crew,Adult,Male,No,1769,Queenstown,25.56301885
Crew,Adult,Male,No,1770,Southhampton,72.52362626
Crew,Adult,Male,No,1771,Southhampton,36.98216858
Crew,Adult,Male,No,1772,Southhampton,57.10383745
Crew,Adult,Male,No,1773,Queenstown,30.22467654
Crew,Adult,Male,No,1774,Cherbourg,88.91186675
Crew,Adult,Male,No,1775,Southhampton,56.74038718
Crew,Adult,Male,No,1776,Southhampton,63.20377584
Crew,Adult,Male,No,1777,Southhampton,39.2932512
Crew,Adult,Male,No,1778,Southhampton,54.43979584
Crew,Adult,Male,No,1779,Southhampton,69.61104468
Crew,Adult,Male,No,1780,Southhampton,65.75674514
Crew,Adult,Male,No,1781,Southhampton,45.86584268
Crew,Adult,Male,No,1782,Southhampton,57.10647494
Crew,Adult,Male,No,1783,Belfast,75.97829317
Crew,Adult,Male,No,1784,Queenstown,31.93482261
Crew,Adult,Male,No,1785,Southhampton,49.58638812
Crew,Adult,Male,No,1786,Belfast,97.97628255
Crew,Adult,Male,No,1787,Queenstown,36.8086728
Crew,Adult,Male,No,1788,Southhampton,60.44798403
Crew,Adult,Male,No,1789,Southhampton,46.66527169
Crew,Adult,Male,No,1790,Queenstown,33.07443895
Crew,Adult,Male,No,1791,Belfast,65.78585639
Crew,Adult,Male,No,1792,Queenstown,25.62952424
Crew,Adult,Male,No,1793,Queenstown,30.32395105
Crew,Adult,Male,No,1794,Southhampton,56.93609834
Crew,Adult,Male,No,1795,Cherbourg,73.59020211
Crew,Adult,Male,No,1796,Cherbourg,89.80718594
Crew,Adult,Male,No,1797,Southhampton,68.637413
Crew,Adult,Male,No,1798,Queenstown,27.76578873
Crew,Adult,Male,No,1799,Southhampton,51.84803615
Crew,Adult,Male,No,1800,Belfast,78.07126499
Crew,Adult,Male,No,1801,Queenstown,31.71810794
Crew,Adult,Male,No,1802,Southhampton,61.76309881
Crew,Adult,Male,No,1803,Cherbourg,58.85387851
Crew,Adult,Male,No,1804,Belfast,72.42247688
Crew,Adult,Male,No,1805,Queenstown,27.70846427
Crew,Adult,Male,No,1806,Queenstown,31.09635783
Crew,Adult,Male,No,1807,Queenstown,33.44017965
Crew,Adult,Male,No,1808,Southhampton,76.62507934
Crew,Adult,Male,No,1809,Queenstown,29.67570653
Crew,Adult,Male,No,1810,Southhampton,50.62824411
Crew,Adult,Male,No,1811,Queenstown,34.87813751
Crew,Adult,Male,No,1812,Belfast,96.69771615
Crew,Adult,Male,No,1813,Queenstown,26.94446523
Crew,Adult,Male,No,1814,Southhampton,43.6059001
Crew,Adult,Male,No,1815,Southhampton,48.30720129
Crew,Adult,Male,No,1816,Belfast,88.60670352
Crew,Adult,Male,No,1817,Queenstown,24.87871963
Crew,Adult,Male,No,1818,Queenstown,30.79779475
Crew,Adult,Male,No,1819,Southhampton,37.23078892
Crew,Adult,Male,No,1820,Southhampton,43.65236633
Crew,Adult,Male,No,1821,Southhampton,54.31800003
Crew,Adult,Male,No,1822,Southhampton,38.2007396
Crew,Adult,Male,No,1823,Queenstown,21.08566519
Crew,Adult,Male,No,1824,Southhampton,70.67635508
Crew,Adult,Male,No,1825,Southhampton,48.76685333
Crew,Adult,Male,No,1826,Southhampton,47.07703483
Crew,Adult,Male,No,1827,Queenstown,32.25769777
Crew,Adult,Male,No,1828,Queenstown,31.65144814
Crew,Adult,Male,No,1829,Southhampton,38.36190423
Crew,Adult,Male,No,1830,Southhampton,46.24702938
Crew,Adult,Male,No,1831,Southhampton,56.27959761
Crew,Adult,Male,No,1832,Southhampton,61.62766866
Crew,Adult,Male,No,1833,Belfast,71.44013819
Crew,Adult,Male,No,1834,Southhampton,60.0667963
Crew,Adult,Male,No,1835,Southhampton,48.83737183
Crew,Adult,Male,No,1836,Queenstown,25.51936091
Crew,Adult,Male,No,1837,Southhampton,47.70449479
Crew,Adult,Male,No,1838,Queenstown,24.46254785
Crew,Adult,Male,No,1839,Southhampton,41.70225122
Crew,Adult,Male,No,1840,Southhampton,40.32819105
Crew,Adult,Male,No,1841,Southhampton,70.46189943
Crew,Adult,Male,No,1842,Southhampton,37.99115155
Crew,Adult,Male,No,1843,Cherbourg,89.44370555
Crew,Adult,Male,No,1844,Queenstown,35.89560051
Crew,Adult,Male,No,1845,Queenstown,29.22511535
Crew,Adult,Male,No,1846,Queenstown,38.0796549
Crew,Adult,Male,No,1847,Queenstown,28.30004399
Crew,Adult,Male,No,1848,Southhampton,33.40721465
Crew,Adult,Male,No,1849,Cherbourg,86.44230727
Crew,Adult,Male,No,1850,Southhampton,47.74309109
Crew,Adult,Male,No,1851,Queenstown,23.5959743
Crew,Adult,Male,No,1852,Southhampton,60.59997266
Crew,Adult,Male,No,1853,Queenstown,24.9382307
Crew,Adult,Male,No,1854,Southhampton,60.39580161
Crew,Adult,Male,No,1855,Southhampton,50.7627222
Crew,Adult,Male,No,1856,Southhampton,51.67408553
Crew,Adult,Male,No,1857,Southhampton,41.98861203
Crew,Adult,Male,No,1858,Queenstown,36.45206146
Crew,Adult,Male,No,1859,Belfast,97.1915413
Crew,Adult,Male,No,1860,Southhampton,56.36540952
Crew,Adult,Male,No,1861,Cherbourg,86.79801695
Crew,Adult,Male,No,1862,Southhampton,63.95511085
Crew,Adult,Male,No,1863,Cherbourg,81.02902968
Crew,Adult,Male,No,1864,Southhampton,53.66518879
Crew,Adult,Male,No,1865,Belfast,76.46271329
Crew,Adult,Male,No,1866,Southhampton,66.67200561
Crew,Adult,Male,No,1867,Queenstown,36.04917935
Crew,Adult,Male,No,1868,Queenstown,29.45605126
Crew,Adult,Male,No,1869,Belfast,76.43085433
Crew,Adult,Male,No,1870,Southhampton,64.20632987
Crew,Adult,Male,No,1871,Queenstown,34.38633748
Crew,Adult,Male,No,1872,Belfast,75.73243898
Crew,Adult,Male,No,1873,Belfast,65.31120664
Crew,Adult,Male,No,1874,Queenstown,24.60183364
Crew,Adult,Male,No,1875,Queenstown,30.84563635
Crew,Adult,Male,No,1876,Southhampton,56.11477745
Crew,Adult,Male,No,1877,Southhampton,61.77430458
Crew,Adult,Male,No,1878,Queenstown,32.13703083
Crew,Adult,Male,No,1879,Southhampton,45.26339563
Crew,Adult,Male,No,1880,Queenstown,25.77380899
Crew,Adult,Male,No,1881,Southhampton,42.47722949
Crew,Adult,Male,No,1882,Queenstown,31.96684382
Crew,Adult,Male,No,1883,Queenstown,30.61374914
Crew,Adult,Male,No,1884,Southhampton,68.90225129
Crew,Adult,Male,No,1885,Southhampton,58.64445677
Crew,Adult,Male,No,1886,Queenstown,24.76713058
Crew,Adult,Male,No,1887,Queenstown,33.52452973
Crew,Adult,Male,No,1888,Queenstown,32.77124644
Crew,Adult,Male,No,1889,Southhampton,54.8053018
Crew,Adult,Male,No,1890,Queenstown,31.02164781
Crew,Adult,Male,No,1891,Southhampton,38.21793674
Crew,Adult,Male,No,1892,Queenstown,24.08109159
Crew,Adult,Male,No,1893,Cherbourg,71.09362412
Crew,Adult,Male,No,1894,Southhampton,49.6079126
Crew,Adult,Male,No,1895,Queenstown,33.99982009
Crew,Adult,Male,No,1896,Southhampton,52.61637671
Crew,Adult,Male,No,1897,Southhampton,61.40755343
Crew,Adult,Male,No,1898,Southhampton,52.71727596
Crew,Adult,Male,No,1899,Southhampton,41.4287441
Crew,Adult,Male,No,1900,Southhampton,35.753023
Crew,Adult,Male,No,1901,Southhampton,57.16165262
Crew,Adult,Male,No,1902,Southhampton,52.83992564
Crew,Adult,Male,No,1903,Southhampton,37.67454795
Crew,Adult,Male,No,1904,Cherbourg,83.72770669
Crew,Adult,Male,No,1905,Cherbourg,74.89044447
Crew,Adult,Male,No,1906,Southhampton,39.79755904
Crew,Adult,Male,No,1907,Belfast,88.05855019
Crew,Adult,Male,No,1908,Southhampton,47.73295467
Crew,Adult,Male,No,1909,Queenstown,27.85081917
Crew,Adult,Male,No,1910,Cherbourg,82.75799676
Crew,Adult,Male,No,1911,Queenstown,27.73877717
Crew,Adult,Male,No,1912,Southhampton,43.98764515
Crew,Adult,Male,No,1913,Southhampton,32.00946541
Crew,Adult,Male,No,1914,Southhampton,45.51330761
Crew,Adult,Male,No,1915,Cherbourg,84.83526068
Crew,Adult,Male,No,1916,Cherbourg,92.89381077
Crew,Adult,Male,No,1917,Southhampton,50.21408744
Crew,Adult,Male,No,1918,Queenstown,32.37788279
Crew,Adult,Male,No,1919,Queenstown,40.43513414
Crew,Adult,Male,No,1920,Queenstown,37.1210134
Crew,Adult,Male,No,1921,Southhampton,52.13928553
Crew,Adult,Male,No,1922,Southhampton,60.88550228
Crew,Adult,Male,No,1923,Queenstown,23.6360094
Crew,Adult,Male,No,1924,Southhampton,69.29640987
Crew,Adult,Male,No,1925,Southhampton,38.43680771
Crew,Adult,Male,No,1926,Queenstown,27.62073679
Crew,Adult,Male,No,1927,Queenstown,35.59462522
Crew,Adult,Male,No,1928,Queenstown,31.74059704
Crew,Adult,Male,No,1929,Southhampton,48.05050163
Crew,Adult,Male,No,1930,Southhampton,51.70398837
Crew,Adult,Male,No,1931,Southhampton,43.61319215
Crew,Adult,Male,No,1932,Southhampton,60.93500469
Crew,Adult,Male,No,1933,Southhampton,47.53695744
Crew,Adult,Male,No,1934,Southhampton,51.84541586
Crew,Adult,Male,No,1935,Queenstown,35.46452899
Crew,Adult,Male,No,1936,Queenstown,25.61629496
Crew,Adult,Male,No,1937,Queenstown,22.94978093
Crew,Adult,Male,No,1938,Queenstown,25.42183389
Crew,Adult,Male,No,1939,Cherbourg,86.41855745
Crew,Adult,Male,No,1940,Southhampton,52.65850516
Crew,Adult,Male,No,1941,Southhampton,46.23802029
Crew,Adult,Male,No,1942,Southhampton,41.02648399
Crew,Adult,Male,No,1943,Belfast,92.33430252
Crew,Adult,Male,No,1944,Queenstown,23.15448351
Crew,Adult,Male,No,1945,Southhampton,37.7700171
Crew,Adult,Male,No,1946,Southhampton,45.78605816
Crew,Adult,Male,No,1947,Southhampton,46.60376076
Crew,Adult,Male,No,1948,Queenstown,32.95694434
Crew,Adult,Male,No,1949,Southhampton,57.15517351
Crew,Adult,Male,No,1950,Southhampton,53.20850384
Crew,Adult,Male,No,1951,Southhampton,56.84961525
Crew,Adult,Male,No,1952,Belfast,69.61747121
Crew,Adult,Male,No,1953,Queenstown,34.1193406
Crew,Adult,Male,No,1954,Southhampton,41.96529155
Crew,Adult,Male,No,1955,Southhampton,78.20611083
Crew,Adult,Male,No,1956,Belfast,92.69563769
Crew,Adult,Male,No,1957,Queenstown,33.37946936
Crew,Adult,Male,No,1958,Cherbourg,80.19530063
Crew,Adult,Male,No,1959,Southhampton,48.11109408
Crew,Adult,Male,No,1960,Southhampton,64.87420117
Crew,Adult,Male,No,1961,Queenstown,30.2424205
Crew,Adult,Male,No,1962,Southhampton,44.8891878
Crew,Adult,Male,No,1963,Southhampton,51.35899934
Crew,Adult,Male,No,1964,Southhampton,54.2367683
Crew,Adult,Male,No,1965,Queenstown,41.88181421
Crew,Adult,Male,No,1966,Belfast,76.68185088
Crew,Adult,Male,No,1967,Southhampton,36.21385677
Crew,Adult,Male,No,1968,Southhampton,45.24382991
Crew,Adult,Male,No,1969,Southhampton,44.49607142
Crew,Adult,Male,No,1970,Queenstown,29.75191339
Crew,Adult,Male,No,1971,Southhampton,42.50276543
Crew,Adult,Male,No,1972,Southhampton,41.24118682
Crew,Adult,Male,No,1973,Belfast,92.67266335
Crew,Adult,Male,No,1974,Southhampton,34.992115
Crew,Adult,Male,No,1975,Southhampton,43.52496839
Crew,Adult,Male,No,1976,Southhampton,58.78551028
Crew,Adult,Male,No,1977,Cherbourg,105.6356061
Crew,Adult,Male,No,1978,Southhampton,40.06754162
Crew,Adult,Male,No,1979,Queenstown,29.8738405
Crew,Adult,Male,No,1980,Cherbourg,86.47217142
Crew,Adult,Male,No,1981,Southhampton,48.51693565
Crew,Adult,Male,No,1982,Queenstown,26.59060855
Crew,Adult,Male,No,1983,Southhampton,63.40252033
Crew,Adult,Male,No,1984,Southhampton,58.93483133
Crew,Adult,Male,No,1985,Southhampton,56.9798159
Crew,Adult,Male,No,1986,Queenstown,34.70548014
Crew,Adult,Male,No,1987,Queenstown,34.84158938
Crew,Adult,Male,No,1988,Queenstown,28.52136989
Crew,Adult,Male,No,1989,Southhampton,59.07608725
Crew,Adult,Male,No,1990,Queenstown,32.2997996
Crew,Adult,Male,No,1991,Queenstown,27.2099591
Crew,Adult,Male,No,1992,Southhampton,50.20289837
Crew,Adult,Male,No,1993,Queenstown,29.41425219
Crew,Adult,Male,No,1994,Cherbourg,86.86848022
Crew,Adult,Male,No,1995,Belfast,76.23674845
Crew,Adult,Male,No,1996,Southhampton,54.74938111
Crew,Adult,Male,No,1997,Queenstown,32.97338969
Crew,Adult,Male,No,1998,Cherbourg,90.65901805
Crew,Adult,Male,No,1999,Southhampton,52.54265381
Crew,Adult,Male,No,2000,Belfast,63.59910367
Crew,Adult,Male,No,2001,Queenstown,22.94632009
Crew,Adult,Male,No,2002,Southhampton,50.77565288
Crew,Adult,Male,No,2003,Belfast,88.37352343
Crew,Adult,Male,No,2004,Belfast,79.62077645
Crew,Adult,Male,No,2005,Queenstown,36.45826685
Crew,Adult,Male,No,2006,Southhampton,55.59763567
Crew,Adult,Male,No,2007,Cherbourg,77.29159643
Crew,Adult,Male,No,2008,Queenstown,30.90780318
Crew,Adult,Male,No,2009,Belfast,90.31905251
Crew,Adult,Male,No,2010,Southhampton,70.45512537
Crew,Adult,Male,No,2011,Queenstown,30.6661305
Crew,Adult,Male,No,2012,Queenstown,34.80015906
Crew,Adult,Male,No,2013,Belfast,45.49591504
Crew,Adult,Male,No,2014,Southhampton,54.60487632
Crew,Adult,Male,No,2015,Southhampton,37.26297017
Crew,Adult,Male,No,2016,Southhampton,54.15300495
Crew,Adult,Male,No,2017,Queenstown,23.16780842
Crew,Adult,Male,No,2018,Cherbourg,98.78078648
Crew,Adult,Male,No,2019,Southhampton,56.26075045
Crew,Adult,Male,No,2020,Southhampton,31.84971567
Crew,Adult,Male,No,2021,Southhampton,54.57104927
Crew,Adult,Male,No,2022,Queenstown,35.93464461
Crew,Adult,Male,No,2023,Queenstown,33.99792852
Crew,Adult,Male,No,2024,Southhampton,47.79563127
Crew,Adult,Male,No,2025,Belfast,75.5039043
Crew,Adult,Male,No,2026,Queenstown,29.20089447
Crew,Adult,Male,No,2027,Belfast,82.99995281
Crew,Adult,Male,No,2028,Southhampton,57.49682492
Crew,Adult,Male,No,2029,Southhampton,42.6644972
Crew,Adult,Male,No,2030,Queenstown,31.15616853
Crew,Adult,Male,No,2031,Southhampton,60.2629015
Crew,Adult,Male,No,2032,Southhampton,50.96895216
Crew,Adult,Male,No,2033,Southhampton,57.24021596
Crew,Adult,Male,No,2034,Queenstown,30.87356227
Crew,Adult,Male,No,2035,Southhampton,34.3515721
Crew,Adult,Male,No,2036,Southhampton,64.55822153
Crew,Adult,Male,No,2037,Southhampton,55.40812531
Crew,Adult,Male,No,2038,Cherbourg,70.91762713
Crew,Adult,Male,No,2039,Queenstown,25.40064306
Crew,Adult,Male,No,2040,Queenstown,31.99471844
Crew,Adult,Male,No,2041,Belfast,55.89707013
Crew,Adult,Male,No,2042,Queenstown,29.43343816
Crew,Adult,Male,No,2043,Southhampton,46.74802708
Crew,Adult,Male,No,2044,Queenstown,36.89107672
